user_id,item_id,rating
28504,818,6
55372,6,4
66156,1670,2
30456,47,6
94824,4415,1
17895,2813,3
69487,1948,5
35893,1197,2
21617,3901,6
25882,589,8
30678,294,6
76907,3554,7
7474,26,3
61602,1376,2
82273,1165,5
67124,3292,10
75324,891,1
59573,4815,9
9982,2610,2
87192,4194,4
103379,410,5
9195,3705,3
8830,3475,3
13680,3007,10
3813,3183,9
90993,1689,3
13869,98,8
98641,2040,9
75174,485,7
33342,1,10
45742,45,5
4639,63,6
27933,294,8
42151,2242,9
21288,39,10
35941,3092,4
66639,472,5
77343,3409,1
16102,2866,7
16542,4803,1
79511,20,2
49391,4785,5
26983,3207,3
23164,28,10
14984,3414,10
60184,17,4
13630,1483,10
96671,3407,9
81023,281,1
9485,2626,7
91109,1728,10
15669,2200,10
45089,1545,6
96433,2957,2
96182,5790,8
15939,1913,6
18263,4815,6
47703,3971,10
32060,1367,7
6588,1638,8
19859,2312,2
63153,616,2
4138,3640,2
95666,3,1
42003,17,8
95087,1116,9
7270,27,2
38821,328,5
103872,842,2
51657,3395,9
59405,3825,7
69885,13,3
17530,117,5
25484,4746,6
36799,338,5
85051,14,2
50441,16,7
49126,2340,4
73936,1188,6
67981,2097,5
32087,1313,1
90310,875,1
39862,3184,9
55336,3451,2
100461,1801,9
9763,2363,9
95073,2282,4
22930,121,9
103195,30,5
96297,1191,4
93915,47,10
98010,66,3
17666,1513,10
11743,2888,3
1097,2615,2
95173,144,5
22205,683,4
16654,79,9
68702,2105,9
91273,123,2
22641,3303,4
92767,2260,1
89451,1196,8
33976,770,2
5524,53,3
6175,16,6
13910,78,10
13594,327,2
94027,1830,9
100602,3214,8
56878,2081,4
15172,3643,7
69855,84,7
66789,3854,9
92671,1030,3
68038,853,1
39953,4706,4
6093,56,7
58616,3709,2
43630,143,9
88451,5460,4
26548,2345,3
24150,12,10
67158,2324,1
100874,304,9
85913,2994,7
102540,3193,5
56368,3120,1
13698,2960,9
61695,3235,4
86464,3836,7
47817,4173,9
22767,1638,9
1914,92,5
101128,80,8
52766,2406,7
69406,498,6
81505,281,3
103113,3474,8
90570,1,9
100953,1342,6
48825,4440,9
92748,2558,8
16744,3288,4
74159,4400,7
63310,1235,7
13082,3211,7
87318,1948,5
40182,3146,1
10771,456,1
9910,3794,5
96582,2261,2
67339,1262,9
75905,5056,1
28599,747,6
56995,4647,5
42266,2509,10
15728,16,4
83839,390,4
28371,40,10
89060,467,9
14976,485,6
29786,2133,9
25280,100,10
57772,3058,5
12680,133,5
23317,682,6
32998,2379,8
90593,2184,8
43896,307,10
23210,5447,2
1660,2697,9
51825,4391,3
58863,3183,2
82855,2394,6
29057,3239,8
94078,4589,6
94825,62,4
61208,3963,5
43273,794,6
39064,835,7
53735,2716,8
22311,5684,3
39991,524,8
7400,3357,6
52878,28,3
70458,1484,10
2489,2180,8
50896,2163,6
98951,1268,10
5935,5470,8
72621,1669,2
19925,1913,5
8554,2994,6
66730,5156,8
37979,4877,1
103835,3458,2
98969,1110,5
37128,465,2
74633,4407,5
20588,9,7
81341,914,9
102944,511,9
15030,1269,2
73211,2475,1
86958,152,6
36198,386,2
47769,2252,7
4075,3514,7
29866,11,5
68462,6,5
102690,3599,1
41773,3809,3
89197,1219,8
16869,2379,10
28536,7,2
59073,1461,7
6918,3248,9
71811,29,6
27578,23,5
81977,1689,5
68690,795,7
27031,174,6
81376,130,9
82503,7,1
56952,52,3
32127,631,6
41631,67,1
9574,5560,7
87127,2284,2
75084,4304,1
74933,2686,3
42440,20,2
103757,631,10
22983,2121,7
22691,4467,5
32319,3723,4
7901,3834,9
78257,7,7
101939,5,4
50656,1,8
84107,80,9
86527,89,10
59809,2513,1
48684,1246,4
77970,1033,9
69403,53,5
78985,4045,8
66447,1562,6
7223,930,4
24275,47,2
26689,2265,9
35330,1386,2
65309,1052,10
70988,2308,7
4164,2649,7
21656,634,5
66678,732,3
35968,3684,3
81770,1957,5
53740,3309,7
49368,4520,10
4547,3095,8
16146,3858,8
59296,47,1
103925,1484,1
102442,3162,8
4189,3,2
73646,3020,1
6032,189,9
14760,1243,9
85318,1475,1
28992,3519,6
1058,1312,7
43216,7,8
41327,35,8
54826,2496,5
3494,3901,2
89300,5588,2
3563,1072,10
9766,4,4
57490,1473,2
39091,1227,1
23875,1527,9
26931,3209,7
46220,1972,7
4665,4205,3
98527,461,3
26736,7,1
95205,14,7
65015,47,3
41349,97,3
63242,382,5
104792,88,3
50838,3670,7
95303,1359,2
37768,41,6
31771,2339,6
43022,3334,7
33450,4682,4
99243,1525,2
3891,3768,1
72388,128,3
97523,5326,5
53025,1503,10
45227,2906,10
23586,869,2
61749,1778,5
53581,3182,6
86737,37,10
4628,3110,8
54775,1269,6
54869,77,9
23257,20,4
10559,4781,7
7481,1972,2
3316,1872,4
1548,1278,3
62304,3603,4
90723,1470,5
67519,1933,7
61283,3492,4
9981,3296,6
24250,3425,1
22418,1,5
96836,99,8
83052,153,7
94677,1065,9
83749,3782,4
65428,382,6
6316,1841,3
101232,107,2
66158,2906,5
73370,16,7
104733,4221,8
96038,2889,9
2062,23,8
66035,868,6
31522,1693,5
88515,3,6
38326,2094,7
57300,1284,8
40920,4902,8
71346,1816,2
1013,2644,7
61107,232,10
96766,1646,10
42101,1366,7
89691,2931,1
58446,1829,4
81665,774,7
41729,1401,4
49467,3059,2
71376,2389,6
21055,3409,2
24890,48,4
70342,17,1
67000,3570,3
58325,682,9
24549,107,10
74365,1585,1
7409,2957,3
68282,3855,7
4289,3716,9
81576,153,8
4742,2123,9
88204,4409,6
27118,277,5
100153,38,2
96605,420,3
65303,3575,10
66771,835,7
66484,114,5
26785,515,7
85587,2088,7
64101,473,6
96560,305,4
65615,1190,9
21362,1465,4
67093,92,9
75151,2153,9
92177,27,6
46582,1072,9
45967,5827,3
57196,2066,8
51445,3377,10
90417,62,10
42995,3797,5
25934,2040,9
5400,3260,5
3007,3419,6
45173,4165,4
67150,1605,5
37726,2599,9
5283,4041,7
27351,633,9
100988,10,5
1791,16,1
19191,3642,8
76776,1410,7
44386,18,10
4254,327,5
90117,1052,3
14749,268,3
78458,1755,1
102108,7,7
87559,38,1
32734,19,7
77941,2391,9
55684,4520,1
49020,2452,2
74348,4958,2
9963,933,5
85301,1546,8
74810,1432,7
83888,1770,7
85368,62,9
5627,2313,6
63464,3941,9
63126,497,2
24303,3623,10
57948,91,7
35619,2061,9
22576,3487,9
102336,1173,8
102514,1610,5
67830,47,9
33721,2876,5
82779,97,2
83351,33,9
92844,80,1
8310,3283,3
81258,9,10
74742,498,5
89669,1145,2
34650,4736,9
14161,88,9
98720,883,9
23873,609,6
15983,0,2
49519,2823,1
13841,863,6
100641,1913,3
33056,20,3
43345,3248,4
92236,3644,8
93040,88,8
2333,16,5
8399,4400,6
12191,43,7
11677,702,1
88789,2601,3
76538,1504,10
55439,4797,1
32004,58,7
39706,1929,1
90743,1681,5
50946,1034,5
67608,3620,7
77556,2859,6
45256,8,3
73561,3756,3
15430,890,6
45007,3570,6
56912,1223,5
80906,782,5
75818,1072,10
53995,156,10
84810,2,2
54795,684,1
90185,24,5
46032,2678,9
36169,478,2
51030,43,1
7669,2298,7
60427,3367,5
83689,831,8
74130,1168,9
50168,1474,6
32089,39,8
21054,3443,3
89822,2771,4
91194,2201,9
99133,2977,2
57110,12,7
95360,645,8
33754,2260,10
43972,88,9
48301,2716,4
93922,3411,10
76087,5660,7
29895,3076,3
14425,62,9
35439,100,3
30607,144,7
37195,1537,3
93784,3412,6
4845,3001,3
41497,529,4
2374,3288,1
87418,4815,10
60708,84,1
20160,3235,1
104159,566,4
20877,0,6
39764,767,2
93620,5685,5
17594,1269,9
64893,1059,3
101849,2712,3
36501,3600,3
40240,5845,4
31901,1499,8
62523,3291,5
78000,3587,9
48248,2123,2
16678,3620,7
96642,1927,7
65346,1370,9
73997,432,2
47251,1775,8
13260,7,4
28285,5056,4
76856,3290,3
14086,1112,9
15361,65,2
28669,198,2
51054,2823,9
101241,1533,3
67972,20,8
48924,5521,2
22662,676,10
23986,636,8
23479,1988,4
102560,29,5
74927,4592,4
27677,3446,3
82826,5464,5
1458,4200,9
80647,742,9
102926,1848,3
93300,2313,2
55583,211,4
522,1981,4
75070,1,8
17053,517,1
18498,5417,10
94014,1968,7
99670,5038,4
51067,31,10
53690,88,5
63288,5016,5
27774,2170,9
99028,880,9
93927,153,3
55395,3600,6
65090,2824,5
95787,1878,8
101995,795,3
31896,3858,10
92884,589,10
16300,3727,5
3625,726,6
76088,2199,9
11482,853,4
81912,1972,4
71484,3074,4
56050,1657,7
71409,1018,7
54548,1386,8
59164,1812,8
37769,2571,8
83826,48,9
83153,27,4
8409,523,5
42312,525,7
15443,421,9
35540,1646,10
50954,1707,1
35411,4619,8
67455,3582,8
11973,14,2
69982,790,5
100075,2552,4
76378,58,8
45059,4124,3
53851,33,2
104598,5762,5
82723,2425,1
55347,1377,7
96499,3674,3
105368,2816,3
55633,822,3
93290,1249,5
52224,1854,7
95551,5484,4
33612,2740,5
1396,1668,6
32208,2867,1
23751,3153,4
31146,1095,7
86058,2299,3
11431,1758,7
64638,3971,8
40327,5016,5
76695,1829,10
58501,1316,9
44687,96,3
41271,5415,4
105110,7,2
68617,3969,10
70763,3261,1
18422,423,10
39223,3917,4
71199,5380,7
104537,631,5
102889,3788,7
75119,1972,6
86423,43,8
105230,2351,6
68800,4286,9
5738,20,9
40141,2287,10
105392,5208,5
22028,5192,7
11279,4281,7
77397,88,6
60688,3271,8
99201,4646,1
38124,2518,6
28439,4040,1
33807,5002,6
23552,62,1
19143,4200,9
78171,1,3
35968,1981,2
31646,3311,6
82446,2136,6
76420,4844,8
16152,3329,5
90766,4006,6
5904,3866,6
26624,3256,8
90345,3461,6
22917,942,8
100130,3026,6
62433,62,3
59729,47,9
8142,3973,1
94614,88,2
27692,66,6
40794,2,10
105112,153,3
18886,100,5
36049,147,10
32827,1473,7
28997,5668,10
50584,1572,8
105281,1389,7
41886,406,2
30003,119,3
70464,2877,10
99717,2849,4
6878,100,5
77750,1730,10
81581,3327,6
8601,5418,4
69334,1626,2
53909,1474,2
63354,37,5
102934,47,5
6119,14,4
48066,18,5
101084,62,5
80256,704,6
101630,2917,9
28397,4548,8
56417,3573,7
54299,2525,9
76906,12,1
85397,2087,8
37694,1,10
3905,745,8
17326,28,2
47228,63,3
87657,27,6
39048,1,3
65409,24,7
444,2124,1
53238,4030,2
34761,3712,3
45741,2284,1
55201,2284,9
47229,5031,9
73635,131,10
67608,3181,4
97915,1802,2
29590,2279,9
94237,2823,3
21860,28,10
14375,3347,3
33409,5599,6
51078,29,10
89049,498,9
104528,1799,7
86769,3858,7
6842,5679,1
77968,1697,9
68053,119,2
88058,100,2
38882,1,2
100082,17,2
85444,669,1
22247,100,7
55545,63,4
20718,3881,3
17425,121,7
33965,82,2
14192,2619,4
72704,2953,7
69507,502,1
33931,640,2
27893,688,10
55252,3080,5
47831,2838,8
52013,4748,10
42004,2706,7
94445,29,8
32979,3162,1
15694,2724,1
23282,230,9
15858,1687,8
32999,1,10
49731,5821,5
27329,5280,9
8990,3709,2
27003,1,4
21292,464,5
22073,1839,8
103633,47,4
64607,2553,9
59417,3345,5
26017,1303,8
47321,118,3
26548,1996,7
87650,1502,5
95320,3772,6
2529,707,6
80368,2518,3
45538,2889,6
96292,2246,6
78815,1013,1
101061,795,4
103267,2599,5
58382,4815,6
32205,1071,10
97830,10,6
3156,1704,2
14302,1776,10
42817,2284,3
105271,2380,1
41834,1641,8
103092,33,2
82348,600,4
63162,3642,8
73010,3443,1
64577,33,7
90540,3104,3
88360,3421,10
66904,14,9
15902,3262,10
77282,10,7
61527,3511,2
90829,1538,1
21068,403,1
22916,1035,5
105407,1190,7
53219,2840,7
87634,3251,10
8413,3866,8
78833,1901,8
45330,15,9
87389,67,7
105421,3476,2
51112,3772,6
28465,1775,1
12201,287,10
63789,3411,9
76740,1117,2
14383,4776,2
20440,88,5
11129,2687,5
35769,7,8
54602,51,5
103590,4109,4
27485,2785,6
13280,2920,5
30814,2533,10
14698,10,4
49771,2266,8
66026,79,2
1211,16,7
9902,2525,1
57391,159,2
91000,93,2
65244,1982,3
93234,2435,4
43186,4815,6
26868,3433,4
95957,2076,8
1859,66,9
52014,2785,7
19178,2947,6
76957,2719,6
9365,4139,9
48419,2247,5
50680,3133,10
11546,3970,1
62920,5161,6
77137,3737,5
72071,23,4
30263,100,2
66703,4194,9
26636,152,7
36875,118,3
57702,3768,5
76107,5674,5
67455,1553,5
34732,3348,1
13731,2807,10
102851,2483,1
96378,19,5
6011,3416,9
95547,2726,8
42611,3554,10
81321,5643,10
72296,2308,6
91153,7,1
45078,14,7
13693,3667,4
39499,862,2
14496,3355,10
33104,1539,2
83643,1372,9
38824,2888,7
66255,5647,1
59008,1689,6
82016,435,2
2495,4,2
45671,2773,6
9805,4950,1
91537,3023,10
45947,1777,2
98161,1598,6
10609,118,7
16444,38,3
7196,4296,10
43956,795,3
49072,1,10
76467,2173,4
52864,1572,1
20896,2653,10
32052,20,10
33151,3021,1
46739,496,2
28673,138,3
58842,2260,4
70257,4289,7
14776,837,9
87696,3623,1
57100,3197,9
51728,370,2
67634,794,10
13369,690,6
19558,4440,9
54003,2875,8
37408,57,10
41387,5105,4
35688,5003,9
44387,17,8
101291,2833,10
36847,2648,10
51638,3492,2
34598,3234,5
15730,965,1
54310,7,1
61236,56,5
42120,2251,5
19612,2942,9
105156,5799,1
74985,5626,4
78205,2476,9
69882,2332,8
55767,3334,2
5311,3076,5
21481,2897,7
93968,900,1
66421,3693,2
83625,202,5
76586,3152,6
89258,5119,5
100673,2,4
26117,98,10
11133,1829,6
67202,662,4
47961,851,9
14249,1823,4
87230,1772,3
69601,2094,10
78025,3750,5
98529,3584,2
5217,343,4
72214,1269,2
84564,3555,8
91515,27,2
100969,2041,4
1314,2257,5
5765,1969,4
85883,1646,5
38348,21,3
125,2088,8
34587,3126,2
14596,2621,4
7489,1089,2
102490,134,2
57257,5542,9
92417,1730,8
22662,1380,3
52975,92,4
47965,3256,4
82012,4611,2
100921,2782,9
50965,63,7
73605,281,2
53647,682,10
20453,968,9
29138,5473,2
42979,633,1
8982,98,9
61224,3135,10
83109,1679,9
68176,867,6
67704,2956,3
19385,0,5
89095,305,8
29411,61,3
58990,283,3
9047,26,2
44209,954,1
26772,2703,2
68053,5624,6
70367,17,10
20864,454,1
72930,30,8
2325,1031,8
37974,3257,9
59478,2488,9
5578,3291,7
64645,61,3
78631,2173,6
29825,16,3
52242,60,8
65097,1072,6
71346,3565,7
26342,1741,10
51162,52,9
50557,68,3
54174,1243,6
61132,3615,9
92488,47,1
36306,2313,7
73765,2623,6
100737,4719,6
64141,2263,7
17583,14,6
12867,3794,5
78878,1,6
48573,863,7
77715,732,8
29609,4872,8
85986,993,6
90214,10,4
104038,2242,9
63527,3996,10
13979,5061,2
27316,20,4
80246,3207,8
74306,2266,8
95703,2181,2
68161,100,5
36163,941,6
63510,3211,2
62172,2251,2
68028,580,3
4123,640,10
29017,1902,5
56299,12,2
432,23,10
1176,3239,4
102179,1532,2
27588,4083,1
70821,5093,2
9010,397,2
80234,5172,10
53794,693,2
96333,2994,6
71299,3696,4
76553,100,10
79743,1931,2
69879,1972,6
22425,2362,5
44055,1721,8
71517,1473,7
70261,3765,9
79359,1519,7
33919,44,4
92884,1543,9
98744,32,9
51046,22,6
64102,564,1
91094,343,1
54366,1670,8
665,3252,3
97502,402,3
15669,623,8
34185,3208,2
82092,136,5
64580,2565,9
59997,2122,3
25710,39,5
51382,939,8
90182,4494,9
35218,3768,7
62909,1006,10
15697,5278,2
51597,5126,10
89133,6,9
91545,2378,5
35895,3064,10
15677,1155,8
42091,43,7
31618,5723,2
83926,993,5
76610,1327,2
35136,2293,4
31520,650,3
95633,1155,10
1889,3620,10
71012,1473,8
75843,3655,1
74402,978,3
8861,2703,4
11636,97,9
49097,82,2
104804,4024,10
60117,52,5
35768,3359,3
57359,4280,3
42779,5723,7
5156,3,3
78848,63,2
44376,3442,5
65341,2015,2
22765,2352,6
19473,5823,2
96634,1702,5
78635,354,3
34137,1660,1
83534,2394,6
103045,299,1
74073,3416,5
86699,1636,8
48067,1931,7
23691,2681,9
64846,90,6
64686,927,2
13672,1164,4
56962,40,6
56771,1187,9
67159,2338,3
77737,3772,6
67245,16,9
91133,1473,1
1654,21,10
62327,5,6
85280,645,4
5144,2536,2
10989,488,8
103561,39,7
27760,682,1
24406,7,6
52827,3529,2
44575,2336,8
16577,4246,3
2702,4821,1
65505,2175,8
67082,2577,5
4840,2677,7
79152,47,3
8340,1834,1
16995,2849,5
39685,1072,2
27486,115,1
36532,5,6
12625,2,8
82724,100,2
37884,1655,3
18655,877,3
53647,281,10
43844,2820,10
29870,1848,6
75319,2345,6
36591,2673,5
85438,4026,2
18409,10,2
58166,2992,4
3946,6,4
33971,5003,2
49395,853,10
66967,4682,8
20640,56,2
6244,100,7
25859,4839,8
51109,471,4
79999,1536,5
16826,3623,2
84609,5253,9
99244,157,7
14507,3486,2
66979,1972,4
25569,1260,7
95664,4489,1
93357,1187,2
95758,1376,7
67474,1524,8
97998,47,6
24940,879,9
7846,253,10
93191,4003,5
33547,931,7
14696,7,1
801,2904,9
55546,2904,4
30474,2181,1
97006,1663,2
11705,20,9
61258,1812,10
21843,56,7
9044,5387,9
75979,294,9
71403,2182,8
23414,2118,4
13076,24,2
63714,1317,10
1041,1387,1
35836,77,3
48636,0,5
79912,141,7
13297,12,8
8549,3421,7
83315,66,8
84507,4922,4
12513,4250,5
17460,2823,1
73623,1472,7
70460,481,3
67501,2353,10
83556,3464,6
65166,2379,10
60930,365,6
37424,9,2
28299,4655,8
76963,48,2
45751,1,2
85528,2410,10
2640,890,5
54341,3550,9
89905,294,6
17469,1,8
82636,5313,2
19720,3554,8
23703,3778,9
70779,3858,10
102373,2291,8
43710,92,6
8721,3681,10
50787,3451,3
46337,10,1
25828,2020,2
22637,1385,1
5013,44,5
72629,3992,9
86040,1718,1
74023,1361,9
74005,5674,4
105087,3163,2
12242,1451,9
97817,1140,9
104860,50,9
60515,4920,3
79697,3629,9
22920,466,10
80381,20,3
23454,1313,9
60943,53,7
30905,4463,7
67074,56,10
26934,1725,4
97567,3260,7
59996,141,6
64076,71,1
14822,129,10
96388,7,8
43543,294,2
573,5826,6
38018,141,1
55963,93,4
35577,1474,6
27005,52,1
30394,1854,5
85893,2050,8
9201,899,8
94895,3442,1
24016,4142,2
391,3566,2
90442,20,5
48510,100,1
101349,5676,7
58664,1868,10
72255,890,5
77193,420,1
99464,2,2
20740,4380,8
25859,4783,9
26400,14,1
40700,3469,5
1884,3640,1
39168,1951,8
61022,5352,6
22612,3099,4
34436,5570,5
93537,7,3
88464,2957,2
12456,2434,6
15110,3323,2
80803,1402,6
64811,1033,3
70951,278,9
54472,28,3
92946,901,6
44272,1072,4
55050,424,2
19015,153,1
27576,27,7
45536,108,10
4864,29,8
21478,2266,6
56184,32,3
98673,4194,8
80128,30,5
87439,866,5
22923,2824,3
64225,5166,2
68041,1972,2
23102,2029,2
53543,7,8
105483,3801,4
94846,688,4
5837,1798,10
63897,2379,7
103737,1695,6
32626,3787,8
97356,100,3
99202,4007,4
51397,1572,1
23263,3048,7
6669,621,6
105400,795,10
94022,3345,7
50954,290,8
81423,79,2
84731,3456,4
22610,100,10
23750,3401,7
27747,2203,6
58331,4857,4
80184,4920,1
12894,4,9
84741,958,10
57458,3227,5
89645,88,2
18368,43,1
72699,3302,7
47406,48,9
57023,2967,10
98731,3670,10
61913,523,1
72766,3351,3
54768,3058,1
54550,17,10
102854,2919,2
13482,1532,1
18272,1767,4
62570,1083,8
26341,3286,3
93699,67,1
63280,3361,3
27038,847,5
34599,2576,3
91623,2009,4
72762,47,1
27474,252,8
19268,1684,3
31103,3843,1
83470,114,8
5421,1362,1
75006,2867,3
101916,3490,5
95007,2118,9
52554,2971,1
4840,3619,8
58318,56,8
75095,2687,6
582,192,5
96472,11,3
8490,573,8
105370,1313,9
102482,3538,5
14674,3292,3
80321,2040,4
64390,3788,2
60839,1922,9
96039,1279,7
89896,1981,2
61351,1704,1
99815,2152,6
91736,1068,4
40918,70,6
89363,2905,2
72766,245,7
90472,1816,4
105211,0,7
82937,2794,5
72343,33,8
43824,4740,4
36866,117,5
82448,87,8
29294,5035,7
3212,3738,4
66409,5626,9
83196,3,10
48626,2572,9
48240,1548,5
92792,11,3
14228,2391,4
75375,1501,3
61749,5631,8
45632,3855,8
75955,1836,7
64731,2455,9
68995,3540,6
59514,782,10
52389,66,2
14876,117,7
88392,721,4
71548,44,8
10736,1931,3
18132,3620,5
1899,51,10
24886,47,9
2712,3161,8
97819,3644,5
86276,16,6
33220,383,4
55371,1561,7
73332,67,10
73743,5290,10
22978,79,7
104528,3443,1
101711,2701,10
95138,29,3
63180,3363,2
31365,100,7
48529,4815,10
14588,2314,1
100557,1852,10
95411,17,6
38580,3334,6
4542,11,1
57208,26,2
39783,3297,8
14652,3357,5
98481,588,6
61658,20,5
49034,2599,5
72766,3417,8
14269,2096,7
100129,1052,2
12014,21,3
65727,2156,1
62632,2844,8
64923,1811,1
82119,1827,5
10877,7,7
96911,1972,5
37777,5650,2
4499,2384,10
79899,3214,2
94405,1524,9
90552,2706,7
55886,901,7
65133,18,6
17434,3517,2
81637,10,4
28742,27,7
88070,1811,8
75211,28,7
67330,2719,4
3017,3749,7
16003,62,1
7172,3805,10
47538,1072,2
19697,3613,7
25526,5019,1
90333,2749,8
24383,2866,1
93854,10,6
97815,3601,9
53724,6,4
104973,1257,9
32353,1539,1
34877,280,7
24111,719,1
15129,3490,1
13970,6,6
101467,461,8
9999,1539,3
91018,5254,1
78043,3329,6
102919,2086,5
13507,71,9
66411,28,2
60061,5532,2
59769,3263,6
88110,444,9
15927,5392,2
52314,4352,10
63761,1631,8
9076,3,7
89347,2889,4
24389,65,7
72641,2571,10
42739,2481,4
59770,1053,4
46603,2170,2
21997,3182,6
90711,4410,10
16490,124,3
88616,2437,9
76347,951,8
27874,284,5
2741,97,5
84175,650,3
91418,1524,10
98545,2044,8
30521,3641,8
14130,769,1
5141,3867,6
60977,2464,6
90833,79,4
85200,24,7
54420,14,8
72132,1410,6
62016,89,5
29556,44,6
92374,3256,5
62735,255,5
57790,1313,6
84704,3247,7
75694,3346,10
54549,4340,9
39613,1718,6
7991,67,9
18506,2613,7
28528,373,4
38235,4094,7
58135,29,4
22848,2599,8
99962,3321,5
70269,4596,3
56794,665,2
81992,5568,4
86200,354,1
61105,3704,8
77465,306,5
48921,92,5
71697,221,1
30355,6,10
44437,2035,6
51715,1401,10
103281,1131,4
33847,1024,5
71281,11,7
88542,3214,7
69567,2082,9
33387,1461,5
42564,10,1
11800,3327,7
33110,2914,2
30009,3002,9
58331,47,4
83642,2920,9
284,1689,5
40654,1536,4
74267,55,8
48164,34,5
63415,3495,6
93544,2420,2
70915,2498,3
91887,3153,3
4840,3856,8
39803,26,6
20236,1588,4
80957,3861,1
66370,94,1
36285,1829,2
33586,1972,3
39850,9,9
5476,5565,6
48495,3191,9
39399,3567,7
81614,3841,3
79583,1972,7
82573,26,7
104600,119,3
97649,891,7
76080,3442,7
99413,1037,7
37465,2849,4
58986,52,2
88334,3421,6
41762,212,6
72766,485,9
57468,14,9
24753,3830,10
31420,392,1
98495,515,7
41391,2717,10
67895,102,2
76023,126,9
27798,3843,8
90993,2181,4
48236,3515,2
40857,213,8
105480,1057,9
83981,1097,6
86264,1750,3
101691,14,4
60897,3938,8
92623,97,10
48727,10,10
64406,4243,10
61664,2653,5
33192,1099,10
97951,813,7
69839,3283,5
3600,3641,4
47746,5425,6
80033,4455,4
35977,3646,4
19283,3094,3
100931,185,7
74002,38,10
42794,5530,10
98562,1601,5
12709,1373,10
59476,7,9
42675,3026,9
34415,3655,5
99534,1275,10
34918,1697,8
21866,742,5
21523,2461,4
70307,279,3
33066,4423,7
7011,1199,5
18831,2716,9
51111,416,10
5177,4361,9
93601,27,7
21594,132,8
79862,2231,3
25563,5038,10
70788,152,2
38877,2673,10
87836,3112,6
82608,4958,2
67046,79,5
48286,1988,2
102046,1189,9
60748,65,2
41129,3648,1
3914,813,5
54194,3054,4
57401,630,1
87761,682,9
73525,2860,10
20301,419,6
99359,4944,8
12724,3247,8
97006,1057,3
46535,842,2
93224,3617,4
86026,2356,5
1580,52,8
4974,3798,4
6902,113,8
66198,4414,2
99750,156,4
78500,1095,5
37757,28,10
25943,2673,9
57451,253,7
96631,3835,3
8881,2927,6
55820,7,1
31034,7,7
93570,1528,9
81858,9,1
92490,2162,3
75626,3961,8
98271,1024,10
44976,1684,6
43462,66,6
45620,2994,8
87809,899,8
65296,3244,2
20105,3617,7
7307,97,2
25826,52,4
43455,12,8
92186,3078,5
2,2491,4
80650,3368,8
34154,3395,10
68866,28,4
57254,1973,5
49623,688,8
15388,1110,3
28457,3891,9
49019,2706,7
47464,488,9
7660,1825,1
19876,1386,5
15933,1799,4
16787,972,10
29432,3955,10
27463,27,3
84382,641,8
69803,5083,9
2558,62,1
77241,3,8
4902,100,9
38152,3644,1
93024,2741,4
9707,2115,7
56539,1386,6
96384,0,2
33066,467,8
49824,412,9
74854,28,5
83181,3411,5
65748,732,5
43588,927,6
24303,2134,8
45106,3639,6
79220,14,7
31623,3644,5
46933,2719,6
104457,2782,4
91793,4123,9
84714,3629,10
27780,1243,4
68542,47,5
2488,3461,5
49387,169,8
49606,1480,9
92840,3355,2
102106,1541,6
33066,1142,5
66016,0,1
51301,4194,9
64670,4552,3
15220,12,2
48180,2518,8
5284,2398,7
54014,3406,8
103398,7,5
59665,3582,7
53751,2707,3
40540,1977,8
88578,1872,5
70154,114,3
63077,1776,3
101602,27,4
30851,84,8
38273,68,8
68296,3832,1
8376,84,10
9682,1917,9
10351,281,4
17127,1780,10
8131,5644,6
52764,1711,5
3655,1912,4
13643,97,5
88803,1033,10
72569,3093,2
30884,2312,1
79380,63,1
59285,2914,4
72715,688,2
103171,4198,8
60109,5413,1
66482,788,2
94573,26,3
50172,3984,6
28817,3443,10
85768,3065,7
18097,3356,8
92423,16,6
96809,3327,8
25970,386,4
87112,5786,7
42759,3643,3
8688,1429,10
76546,304,2
97489,517,4
23174,4225,7
38175,5397,1
68923,4803,6
58294,3362,10
33601,3411,4
33643,1872,4
27538,66,6
62711,19,6
18851,5690,9
21542,262,1
21343,3076,4
61877,16,9
85405,3109,3
4449,752,1
42484,3797,8
101648,6,6
51816,3370,7
6533,943,6
11500,2452,6
14380,0,8
52252,3669,8
54199,2275,6
34064,85,6
16260,7,5
23202,2273,4
104024,51,8
54789,52,2
42075,19,8
75525,1,6
37120,3095,2
80531,375,7
3802,3253,8
5235,963,8
85340,5759,5
53190,2914,4
27601,65,3
86304,310,3
36840,1929,5
84087,2902,10
88094,1669,3
43227,2138,4
80717,95,2
74376,1829,10
100869,1032,10
74916,16,5
30640,367,10
45162,3821,7
87473,3190,8
9059,4,6
89432,4165,9
80650,539,10
65092,3308,1
48722,1848,5
90248,2954,5
66399,28,6
78335,965,5
6121,3832,7
58969,5030,6
61144,30,2
38185,3645,3
88087,52,10
97429,557,6
56406,3644,8
81660,1847,3
65692,156,9
23943,1007,7
9740,732,3
93990,31,1
25726,3476,3
60620,93,4
70678,3359,1
30202,63,5
86044,3348,10
11746,1816,9
78772,4711,6
22575,1803,10
55541,92,8
35493,1470,5
40347,86,6
67133,3388,9
26336,1,1
66968,91,10
50086,248,2
47053,4226,9
89897,5177,1
73713,83,10
18318,1728,9
22587,47,5
1405,2696,8
3631,10,8
58636,66,2
34175,132,5
5961,1563,5
18140,7,2
3019,2578,9
52475,123,1
57410,5554,2
70928,231,7
44330,4264,1
83673,313,3
39220,20,3
